dish_id,,calories,mass,fat,carb,protein,,,,
dish_1566245437,,1.225782784,462,0.068975981,0.034243433,0.116636284,,,,
dish_1551322804,,0.497865185,178,0.004404494,0.126235949,0.014505618,,,,
dish_1558723537,,0.25,58,0.003,0.05,0.018,,,,
dish_1551139675,,0.899999959,49,0.13,0,0.184,,,,
dish_1566317742,,0.609133862,254,0.011448819,0.112062996,0.021165354,,,,
dish_1565195493,,1.398620395,291,0.072254962,0.069411708,0.106477247,,,,
dish_1550713388,,1.649999894,47,0.036,0,0.31,,,,
dish_1559235690,,1.554999964,111,0.105,0.012,0.125,,,,
dish_1560529844,,0.545714286,168,0.001785714,0.132714286,0.007607143,,,,
dish_1563220987,,2.045340936,110,0.113450827,0.037021709,0.2041609,,,,
dish_1563913709,,1.284745947,263,0.050510456,0.160889384,0.052530034,,,,
dish_1551222638,,2.180000111,18,0.029,0.449999944,0.06,,,,
dish_1563305883,,1.078603961,77,0.091142818,0.05267413,0.027888961,,,,
dish_1550706583,,1.64999996,151,0.036,0,0.310000007,,,,
dish_1558639335,,0.52,116,0.002,0.14,0.003,,,,
dish_1560454488,,1.148666738,42,0.107160143,0.0450915,0.015130714,,,,
dish_1559933793,,0.51060273,111,0.012794586,0.088675288,0.033480937,,,,
dish_1563382953,,1.470114853,170,0.095498329,0.073391124,0.075743618,,,,
dish_1550873264,,1.649999966,59,0.036,0,0.310000017,,,,
dish_1564159636,,3.640848418,134,0.279191687,0.039307321,0.234448507,,,,
dish_1563984140,,0.519999972,472,0.002,0.007,0.100000002,,,,
dish_1550710342,,1.152974671,158,0.021303797,0.051772146,0.181253165,,,,
dish_1558724574,,0.430000017,118,0.003,0.090000008,0.034,,,,
dish_1558718009,,0.34,76,0.002,0.08,0.008,,,,
dish_1551379566,,4.020000028,36,0.33,0.013,0.25,,,,
dish_1551137348,,1.674710736,121,0.021652893,0.28806614,0.077719008,,,,
dish_1562873544,,0.963242338,201,0.057898622,0.090459522,0.068539711,,,,
dish_1562945823,,0.628235556,99,0.021471162,0.105183768,0.013969697,,,,
dish_1558725403,,5.78100036,50,0.495,0.227,0.22400002,,,,
dish_1564516366,,1.149999963,27,0.107,0.063,0.008,,,,
dish_1561752996,,2.044953643,415,0.103374867,0.087558195,0.185031513,,,,
dish_1558381032,,5.78100015,20,0.495,0.227,0.224,,,,
dish_1562774099,,1.29983855,40,0.069677425,0.1539032,0.032,,,,
dish_1558549150,,0.690000015,66,0.002,0.18,0.007,,,,
dish_1550710715,,2.654000065,31,0.042,0.423,0.135,,,,
dish_1551303476,,1.269774011,177,0.004169492,0.185254243,0.116932209,,,,
dish_1550776767,,5.4099996,15,0.42,0.014,0.37,,,,
dish_1550712524,,6.070000111,36,0.540000028,0.21,0.2,,,,
dish_1562958629,,1.214941866,172,0.061482558,0.105383727,0.075668605,,,,
dish_1558725253,,0.35000001,97,0.004,0.07,0.024,,,,
dish_1565036821,,2.429402366,134,0.108343075,0.193584567,0.156985037,,,,
dish_1551141628,,1.38,46,0.021,0.25,0.045,,,,
dish_1551123986,,0.34,47,0.007,0.068,0.007,,,,
dish_1551235983,,1.649999975,118,0.036,0,0.310000017,,,,
dish_1550788827,,0.9,40,0.13,0,0.184,,,,
dish_1551563627,,0.721603679,106,0.020830189,0.110264151,0.042415094,,,,
dish_1550862840,,0.5,33,0.001,0.13,0.005,,,,
dish_1558628921,,0.41,60,0.002,0.1,0.009,,,,
dish_1558032156,,5.410000154,26,0.42,0.014,0.37,,,,
dish_1560444892,,0.439333344,90,0.001,0.112666656,0.005,,,,
dish_1561062320,,1.524100881,202,0.05853745,0.14320602,0.099204356,,,,
dish_1560798960,,1.150864536,429,0.052156061,0.124277688,0.056347298,,,,
dish_1561662814,,1.16217545,20,0.0937522,0.0764671,0.01750445,,,,
dish_1551303866,,1.954318307,88,0.119045455,0.155659091,0.08634092,,,,
dish_1560366438,,0.528920735,136,0.036662287,0.044894993,0.018971324,,,,
dish_1551565379,,1.450000071,28,0.06,0.015,0.21,,,,
dish_1565987201,,1.074059381,522,0.052860153,0.030683908,0.122367814,,,,
dish_1563393148,,0.235000025,118,0.003666669,0.043666669,0.014666669,,,,
dish_1562699570,,1.11,22,0.009,0.23,0.026,,,,
dish_1550862580,,0.89,37,0.003,0.23,0.011,,,,
dish_1566931140,,0.636683442,199,0.045105528,0.061457286,0.018572864,,,,
dish_1560360112,,1.618927496,248,0.11286694,0.055137105,0.092875004,,,,
dish_1566501473,,1.115746677,371,0.040134771,0.049377358,0.142770887,,,,
dish_1551141710,,0.899999967,61,0.13,0,0.184,,,,
dish_1551567573,,59.65921654,159,5.50654727,3.18288666,0.552106943,,,,
dish_1551236949,,0.43000001,102,0.003,0.09,0.034,,,,
dish_1560368738,,0.77443956,225,0.057803502,0.058497956,0.019522124,,,,
dish_1550705370,,2.5,49,0.15,0,0.26,,,,
dish_1558549413,,5.781000169,118,0.495,0.226999992,0.224000008,,,,
dish_1558544870,,1.166794094,170,0.0648,0.062447059,0.078494118,,,,
dish_1550705535,,0.25,75,0.003,0.05,0.018,,,,
dish_1562170163,,0.5,107,0.001,0.13,0.005,,,,
dish_1562611522,,2.65899994,50,0.094,0.335,0.112,,,,
dish_1561574368,,0.44,50,0.021,0.043,0.032,,,,
dish_1562614158,,1.508078641,301,0.10212501,0.04926599,0.106301462,,,,
dish_1551568240,,0.480374513,267,0.006329588,0.112546813,0.014014981,,,,
dish_1551486158,,1.149999944,36,0.107,0.063,0.008,,,,
dish_1562785369,,1.899042591,232,0.11752594,0.073716289,0.137523534,,,,
dish_1563479568,,1.02040928,82,0.062313854,0.105082622,0.028402524,,,,
dish_1562871731,,0.129999992,131,0.002,0.022,0.015,,,,
dish_1562007789,,0.940853711,322,0.020654276,0.153835817,0.03926472,,,,
dish_1567537352,,0.695787247,73,0.058808507,0.03508511,0.016574466,,,,
dish_1550788264,,0.519999987,153,0.002,0.14,0.003,,,,
dish_1563824279,,0.741772127,79,0.049303797,0.077696203,0.009632911,,,,
dish_1551224138,,0.4,55,0.002,0.09,0.02,,,,
dish_1567007751,,0.458965517,87,0.002517241,0.111034483,0.007482759,,,,
dish_1568400935,,0.28,42,0.004,0.053,0.022,,,,
dish_1558635994,,0.689999971,136,0.002,0.180000007,0.007,,,,
dish_1551136683,,5.410000154,13,0.42,0.014,0.37,,,,
dish_1551313822,,0.289999984,63,0.003,0.09,0.011,,,,
dish_1551491452,,0.204,27,0.001,0.039,0.022,,,,
dish_1562611853,,1.099646045,243,0.064979807,0.106575185,0.037325551,,,,
dish_1566592456,,0.439999992,126,0.021,0.043,0.032,,,,
dish_1558720427,,0.572541902,358,0.00775419,0.132290506,0.01403352,,,,
dish_1562874250,,1.003664206,393,0.108106056,0.045253153,0.110864654,,,,
dish_1559844683,,0.671515106,198,0.001878788,0.158434359,0.015308081,,,,
dish_1563305354,,1.634969125,208,0.087889587,0.058150976,0.142633216,,,,
dish_1561739805,,0.631908825,1102,0.021179761,0.091883969,0.026405625,,,,
dish_1558641954,,0.18000001,102,0.002,0.039,0.009,,,,
dish_1564588688,,3.446000209,43,0.273,0.042,0.193,,,,
dish_1551374560,,0.492564077,195,0.002666667,0.119128205,0.011989744,,,,
dish_1550712805,,6.070000333,48,0.540000042,0.21,0.2,,,,
dish_1563205953,,0.734125842,298,0.012919463,0.103530198,0.050174497,,,,
dish_1551233210,,1.273592165,103,0.032592233,0.143223301,0.101640777,,,,
dish_1567526738,,0.519999972,433,0.002,0.007,0.099999998,,,,
dish_1568048018,,1.731010516,287,0.125920192,0.028791282,0.120595129,,,,
dish_1551563429,,2.522904897,126,0.199531754,0.053698413,0.126992071,,,,
dish_1558373159,,3.033943222,334,0.236880228,0.091332338,0.181511976,,,,
dish_1561739930,,0.760000013,79,0,0.18,0.01,,,,
dish_1551375366,,0.98999995,40,0.003,0.002,0.239999975,,,,
dish_1565898489,,1.15,40,0.107,0.063,0.008,,,,
dish_1560369146,,1.322654448,359,0.078307415,0.045034526,0.108806153,,,,
dish_1562783691,,0.996893629,423,0.056446811,0.034191487,0.095787229,,,,
dish_1559590099,,0.204,39,0.001,0.039,0.022,,,,
dish_1565023128,,1.299838531,32,0.069677406,0.153903219,0.032,,,,
dish_1559158354,,0.35,60,0.004,0.07,0.024,,,,
dish_1562183151,,0.555858477,195,0.035615508,0.049728395,0.025160262,,,,
dish_1562094730,,1.274388268,336,0.073560932,0.035114393,0.116445009,,,,
dish_1562007842,,1.134288876,434,0.034994244,0.141464454,0.064047546,,,,
dish_1567525637,,1.892157667,81,0.195078778,0.037987877,0.009854543,,,,
dish_1550769483,,5.410000048,21,0.42,0.014,0.37,,,,
dish_1568143362,,1.71365895,323,0.095231226,0.135158421,0.086597449,,,,
dish_1561580431,,1.30966202,197,0.054143518,0.09182897,0.113714391,,,,
dish_1551566687,,0.68,63,0.014,0.12,0.024,,,,
dish_1560442226,,0.570000007,147,0.003,0.14,0.007,,,,
dish_1551379524,,0.340000015,68,0.002,0.08,0.008,,,,
dish_1551381990,,0.204000002,3324,0.001,0.039000001,0.021999999,,,,
dish_1557862738,,2.709999992,118,0.19,0,0.25,,,,
dish_1551389506,,0.96,62,0.015,0.21,0.034,,,,
dish_1550712681,,0.28,36,0.004,0.053,0.022,,,,
dish_1563909919,,0.52325002,51,0.025975,0.06825,0.01755,,,,
dish_1564168695,,4.935999949,78,0.437999974,0,0.231,,,,
dish_1551381103,,2.13607848,102,0.085362755,0.270088235,0.092862745,,,,
dish_1551237046,,1.27718369,245,0.03962449,0.037469388,0.188808176,,,,
dish_1551225948,,0.41,15,0.002,0.1,0.009,,,,
dish_1560360102,,1.618927496,248,0.11286694,0.055137105,0.092875004,,,,
dish_1558381742,,1.149999956,68,0.107,0.063,0.008,,,,
dish_1550791644,,0.519999982,113,0.002,0.14,0.003,,,,
dish_1564690167,,1.21633513,207,0.052586082,0.125017454,0.073748918,,,,
dish_1559844479,,0.627443586,133,0.002390977,0.160451128,0.007390977,,,,
dish_1551376575,,2.145170252,147,0.138537429,0.183809524,0.069421769,,,,
dish_1560444948,,0.741631511,231,0.043417498,0.076353346,0.019963165,,,,
dish_1561060787,,0.510602725,91,0.012794582,0.088675275,0.033480934,,,,
dish_1566331801,,1.463009837,203,0.051410507,0.055414961,0.185941217,,,,
dish_1558463429,,0.69,61,0.002,0.18,0.007,,,,
dish_1550863381,,0.797614633,218,0.002669725,0.206834862,0.009646789,,,,
dish_1551565495,,0.661652209,115,0.01653913,0.074869574,0.063808687,,,,
dish_1560367952,,1.876620606,221,0.095357068,0.207949833,0.112845719,,,,
dish_1563475953,,0.943591592,453,0.034110693,0.082989841,0.075508428,,,,
dish_1562698209,,2.104689985,135,0.120827244,0.029678652,0.204288889,,,,
dish_1561576026,,2.118308827,156,0.113808904,0.141369308,0.127684192,,,,
dish_1564073677,,1.184432652,92,0.06161188,0.106214217,0.048992576,,,,
dish_1562788010,,0.371667758,182,0.010138654,0.063581445,0.016371044,,,,
dish_1565109606,,0.957073213,94,0.024390245,0.175609766,0.009756096,,,,
dish_1563216739,,0.818304733,420,0.01530599,0.086963752,0.084182631,,,,
dish_1561575661,,1.837510627,228,0.119744987,0.032928232,0.148936588,,,,
dish_1568401302,,1.277146827,561,0.051598435,0.124536483,0.079639863,,,,
dish_1563378029,,0.794086483,290,0.01847261,0.071228624,0.073981779,,,,
dish_1551228582,,0.899999944,36,0.13,0,0.184,,,,
dish_1562702853,,1.612824207,169,0.09917574,0.031566112,0.138755473,,,,
dish_1560888930,,1.489610384,151,0.046794907,0.115931166,0.142635232,,,,
dish_1568056046,,0.466031757,189,0.019544974,0.073656085,0.009296296,,,,
dish_1565032748,,1.251288474,435,0.083226784,0.065476669,0.061705731,,,,
dish_1558639089,,0.69,28,0.002,0.18,0.007,,,,
dish_1550859694,,0.570000017,59,0.003,0.14,0.007,,,,
dish_1565627751,,0.957073208,72,0.02439025,0.175609764,0.009756097,,,,
dish_1551390051,,0.784179494,156,0.025673077,0.096967942,0.053294865,,,,
dish_1563221495,,2.22725547,164,0.08155764,0.178313207,0.190575774,,,,
dish_1562861174,,1.466415518,274,0.096729704,0.013651073,0.121980763,,,,
dish_1567628099,,0.965856205,132,0.056408265,0.104516955,0.029159189,,,,
dish_1565984345,,0.595914802,353,0.025733425,0.058535654,0.041609127,,,,
dish_1559842326,,3.155500019,106,0.249000009,0.1785,0.116,,,,
dish_1558630288,,0.646,11,0.034,0.032,0.061,,,,
dish_1565021104,,1.478725995,197,0.070827411,0.129903563,0.085010162,,,,
dish_1551492534,,0.22,29,0.003,0.033,0.031,,,,
dish_1563389042,,0.491583452,62,0.011831177,0.098640177,0.008884774,,,,
dish_1561997933,,1.493457972,107,0.082056084,0.11411215,0.073271028,,,,
dish_1567785165,,2.354418,116,0.169585922,0.098916293,0.111112069,,,,
dish_1551375848,,6.070000324,37,0.540000027,0.21,0.2,,,,
dish_1556575558,,0.68410598,151,0.045576159,0.070317881,0.018993377,,,,
dish_1565023157,,1.45782635,260,0.105037219,0.032972708,0.091630773,,,,
dish_1551122662,,0.628099538,221,0.006900452,0.124932131,0.026895928,,,,
dish_1562872223,,0.655689532,468,0.017899049,0.022388553,0.102356551,,,,
dish_1551567604,,59.65921654,159,5.50654727,3.182886855,0.552106943,,,,
dish_1564083459,,2.262000083,96,0.14900001,0.001,0.22599999,,,,
dish_1551378719,,0.363594778,153,0.002300654,0.080359477,0.01945098,,,,
dish_1558026756,,1.032921354,178,0.057893258,0.075764045,0.055410112,,,,
dish_1562615153,,1.637071409,286,0.10163892,0.052979329,0.128787661,,,,
dish_1563307575,,1.601627759,419,0.091045945,0.059812768,0.128734425,,,,
dish_1558637865,,1.06099997,67,0.024,0.22,0.031,,,,
dish_1561752535,,1.166130241,307,0.059026309,0.070740788,0.091535694,,,,
dish_1562173247,,1.950000121,149,0.119999993,0.119999993,0.089000007,,,,
dish_1563997327,,1.315650558,120,0.119721692,0.05379935,0.026368933,,,,
dish_1551303912,,1.4,50,0.006,0.24,0.09,,,,
dish_1566934120,,0.582258585,316,0.032995617,0.03065344,0.04619518,,,,
dish_1550706945,,0.770000008,118,0.001,0.169999992,0.02,,,,
dish_1551236827,,1.323028566,175,0.066908577,0.052971429,0.123262851,,,,
dish_1563910639,,1.559931063,447,0.06518404,0.045928378,0.181130548,,,,
dish_1565119418,,2.658999836,122,0.093999992,0.335000025,0.112000008,,,,
dish_1559244649,,1.992881422,455,0.088494905,0.113601886,0.183022165,,,,
dish_1563897338,,0.34,88,0.002,0.08,0.008,,,,
dish_1562603626,,0.965356488,209,0.035338426,0.137202239,0.031441593,,,,
dish_1561578623,,1.002475154,208,0.049508514,0.063024582,0.076662394,,,,
dish_1565021640,,0.609162902,500,0.00656761,0.041396392,0.08159024,,,,
dish_1560442258,,1.564162135,185,0.088654049,0.114118919,0.081562168,,,,
dish_1563998513,,1.264616137,599,0.064668282,0.086064327,0.090550105,,,,
dish_1564171935,,1.541545385,309,0.069313401,0.093730994,0.131768395,,,,
dish_1566835603,,0.957073152,66,0.024390242,0.175609758,0.009756091,,,,
dish_1565724087,,1.4413435,160,0.076580281,0.029722306,0.157169388,,,,
dish_1562602918,,0.63698382,417,0.01389006,0.08333154,0.046633604,,,,
dish_1551227050,,0.990808121,198,0.085116157,0.091818182,0.127515157,,,,
dish_1551307325,,1.479999972,72,0.11,0.016,0.1,,,,
dish_1550792595,,0.769999986,72,0.001,0.17,0.02,,,,
dish_1559589873,,0.22,54,0.003,0.033,0.031,,,,
dish_1564168739,,3.568914646,164,0.276487793,0.093865854,0.167548787,,,,
dish_1551304854,,0.680000022,134,0.014,0.12,0.024,,,,
dish_1564432094,,2.81999981,63,0.12,0.32,0.12,,,,
dish_1558544663,,0.68000001,208,0.014,0.119999995,0.024,,,,
dish_1562950057,,1.435426036,223,0.083255605,0.120430498,0.049695072,,,,
dish_1551225793,,0.90017094,117,0.009384615,0.200470085,0.024111111,,,,
dish_1564169958,,1.39924776,563,0.066971043,0.083021282,0.119170817,,,,
dish_1551379605,,1.33802325,172,0.071081395,0.127953483,0.05996511,,,,
dish_1551142128,,0.5,87,0.001,0.129999989,0.005,,,,
dish_1562007904,,1.074563119,489,0.036436607,0.13111773,0.05780702,,,,
dish_1562086067,,0.852526359,209,0.002578947,0.204842105,0.010789474,,,,
dish_1560887408,,2.660000164,122,0.097000008,0.330000016,0.11,,,,
dish_1561663068,,1.981504714,168,0.094584339,0.21259519,0.071594333,,,,
dish_1565808975,,0.274769238,130,0.001569231,0.060969231,0.009861538,,,,
dish_1562170356,,0.891976815,432,0.03306713,0.128541664,0.029601852,,,,
dish_1563391989,,0.997516172,464,0.075026347,0.03441417,0.121404065,,,,
dish_1566934152,,0.770366785,396,0.039980965,0.029197427,0.075266859,,,,
dish_1568056019,,0.490839718,131,0.027312977,0.061992366,0.009427481,,,,
dish_1558378553,,5.781000029,68,0.495,0.227,0.224,,,,
dish_1560543682,,1.409999942,86,0.068000012,0.18,0.021,,,,
dish_1562963517,,1.081503671,511,0.114721333,0.043830065,0.114108861,,,,
dish_1566851222,,1.468873373,375,0.064855027,0.14344984,0.078739227,,,,
dish_1566333194,,2.098114845,220,0.084610005,0.163941505,0.159862468,,,,
dish_1562702813,,0.695787203,59,0.058808508,0.035085102,0.016574475,,,,
dish_1558550127,,5.781000318,22,0.495,0.227,0.224,,,,
dish_1559239753,,0.491583463,54,0.011831185,0.098640167,0.008884778,,,,
dish_1550777319,,0.34,75,0.002,0.08,0.008,,,,
dish_1551376892,,0.610000031,65,0.005,0.15,0.011,,,,
dish_1561492161,,1.123481047,43,0.104427233,0.042234186,0.02020886,,,,
dish_1558628515,,0.57,56,0.003,0.14,0.007,,,,
dish_1561752563,,1.017732875,367,0.04985752,0.067323322,0.079997466,,,,
dish_1562691064,,1.108390641,501,0.047768122,0.129287096,0.043890898,,,,
dish_1559233715,,0.759999982,110,0,0.180000009,0.01,,,,
dish_1550790347,,0.409999977,43,0.002,0.1,0.009,,,,
dish_1551491020,,0.73,41,0.048,0.019,0.08,,,,
dish_1562777000,,1.480000008,132,0.11,0.016,0.1,,,,
dish_1551566922,,0.73,33,0.048,0.019,0.08,,,,
dish_1566328724,,1.649999928,167,0.036,0,0.31,,,,
dish_1563220109,,1.061700931,174,0.042520684,0.128787075,0.046084615,,,,
dish_1562096542,,0.761792,50,0.0552787,0.06246756,0.01884026,,,,
dish_1562860073,,1.381505784,259,0.083737452,0.080918919,0.077227795,,,,
dish_1562963612,,1.180000013,156,0.046333333,0.138666667,0.058,,,,
dish_1550710402,,0.25,75,0.003,0.05,0.018,,,,
dish_1562961588,,2.660000015,67,0.097,0.330000015,0.11,,,,
dish_1563823860,,0.272192631,263,0.005491559,0.049986452,0.016420133,,,,
dish_1558725786,,1.061,107,0.024,0.219999991,0.031,,,,
dish_1551236775,,1.323028566,175,0.066908577,0.052971429,0.123262851,,,,
dish_1565640601,,1.234690165,333,0.056082769,0.039762459,0.139603072,,,,
dish_1551564255,,0.683071908,153,0.023346405,0.095457516,0.040026144,,,,
dish_1550876892,,1.878275776,58,0.149482759,0.068465517,0.083448276,,,,
dish_1565107171,,0.693210834,724,0.018477967,0.060900482,0.064353895,,,,
dish_1563913627,,2.113148119,109,0.091883028,0.245246936,0.076719257,,,,
dish_1561753275,,0.831320889,397,0.034698718,0.056288741,0.073554406,,,,
dish_1558640418,,0.409999971,35,0.002,0.1,0.009,,,,
dish_1561576978,,1.500334977,341,0.073365941,0.032302481,0.171789018,,,,
dish_1550875968,,0.340000024,41,0.002,0.08,0.008,,,,
dish_1551139831,,1.600000107,84,0.15,0.09,0.02,,,,
dish_1563479655,,1.139115787,282,0.053583117,0.079448606,0.086945404,,,,
dish_1564170071,,0.4,35,0.001,0.09,0.011,,,,
dish_1559844113,,0.879087126,356,0.036426966,0.138356733,0.020705056,,,,
dish_1561667430,,2.061527669,166,0.094386639,0.110398554,0.182424807,,,,
dish_1560799647,,1.526181378,474,0.083689749,0.083518129,0.105501361,,,,
dish_1568313575,,0.517321446,112,0.0323125,0.052946429,0.024901786,,,,
dish_1551377177,,0.624489816,147,0.001965986,0.06944898,0.092108837,,,,
dish_1559842047,,0.539263165,285,0.001708772,0.138701751,0.006989474,,,,
dish_1550771387,,1.443758915,141,0.100156028,0.038113475,0.09817022,,,,
dish_1562790321,,2.167993924,354,0.149762794,0.112512771,0.10585285,,,,
dish_1559845767,,0.629952027,375,0.001282667,0.154698659,0.009728,,,,
dish_1565032680,,1.347508505,208,0.103922716,0.097619774,0.019755793,,,,
dish_1561134128,,0.414893617,141,0.002425532,0.103234043,0.006425532,,,,
dish_1560889032,,1.186866466,208,0.033716216,0.051656063,0.16458163,,,,
dish_1566501352,,0.444294112,170,0.017882353,0.072123535,0.0092,,,,
dish_1558550218,,1.116514558,206,0.054650485,0.157446592,0.027417476,,,,
dish_1560975572,,0.610000031,159,0.013572327,0.10105661,0.035119497,,,,
dish_1551373813,,1.273350979,188,0.057941495,0.153914899,0.051005324,,,,
dish_1562959190,,1.372489807,378,0.082764418,0.140270728,0.070695735,,,,
dish_1566328776,,2.068371695,436,0.065791282,0.179573392,0.178266053,,,,
dish_1563303350,,1.210906802,167,0.03447291,0.050031545,0.169965036,,,,
dish_1563222830,,1.540607038,211,0.056229474,0.10653219,0.151128171,,,,
dish_1560802764,,1.129618253,99,0.032834697,0.034783535,0.165592828,,,,
dish_1561666849,,1.166424846,298,0.051053221,0.159684138,0.038611852,,,,
dish_1563305913,,0.837873869,107,0.066429879,0.047158019,0.028761215,,,,
dish_1562963006,,1.048976636,247,0.116129138,0.040048008,0.130451976,,,,
dish_1550795361,,0.769999972,71,0.001,0.17,0.02,,,,
dish_1563219035,,1.856152425,221,0.098982158,0.091343195,0.144918919,,,,
dish_1560541760,,1.251569194,372,0.045000871,0.036002478,0.170985858,,,,
dish_1551566208,,1.150000036,28,0.107,0.063,0.008,,,,
dish_1562603598,,1.123458372,156,0.047004686,0.13964916,0.040424955,,,,
dish_1551124116,,0.872317061,164,0.045115854,0.072512195,0.045664634,,,,
dish_1551233180,,1.450000028,36,0.06,0.015,0.21,,,,
dish_1551566887,,1.15000003,33,0.107,0.063,0.008,,,,
